arm,seed,role,family,domain,domain_i,domain_j,metric,component,unit,mean,median,n,n_missing,n_batches,measurement_status,risk_reference,consistency_target,summary_scope,artifact
O,456,core,objective,,,,max_source_excess,,CE + beta Brier,0.28231621264480056,0.2511165142059326,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_456/training_batches.csv
O,456,core,objective,,,,source_envelope,,CE + beta Brier,0.4225951538532972,0.3997676968574524,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_456/training_batches.csv
O,456,core,objective,,,,correction_consistency,,unweighted squared probability L2 norm,8.473407047706605e-07,5.58024822794323e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_456/training_batches.csv
O,456,core,objective,,,,candidate_output_consistency,,unweighted squared probability L2 norm,8.47339141453629e-07,5.581116226949234e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_456/training_batches.csv
O,456,core,objective,,,,reference_output_consistency,,squared probability L2 norm,8.431999266520957e-14,7.08563185881049e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_456/training_batches.csv
O,456,core,objective,,,,pair_penalty,,selected unweighted squared probability L2 norm,8.473407047706605e-07,5.58024822794323e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_456/training_batches.csv
UO,42,core,domain_risk,0,,,candidate_risk,,CE + beta Brier,0.9977712960243225,1.007769525051117,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,0,,,reference_risk,,CE + beta Brier,0.8953840225636959,0.8944948315620422,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,0,,,excess,,CE + beta Brier,0.10238727474492043,0.08858583495020866,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,0,,,weight,,dimensionless,0.3371018969435245,0.3143773376941681,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,2,,,candidate_risk,,CE + beta Brier,1.013924603074789,1.0293670892715454,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,2,,,reference_risk,,CE + beta Brier,0.9028331097364426,0.8912161290645599,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,2,,,excess,,CE + beta Brier,0.11109149434883148,0.11292511969804764,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,2,,,weight,,dimensionless,0.35708461836539207,0.3389066010713577,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,3,,,candidate_risk,,CE + beta Brier,0.9679370627701283,0.9759272336959839,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,3,,,reference_risk,,CE + beta Brier,0.9222612332701683,0.8979472815990448,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,3,,,excess,,CE + beta Brier,0.045675831342115995,0.044981587678194046,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,domain_risk,3,,,weight,,dimensionless,0.3058134840652347,0.28806935250759125,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_domains.csv
UO,42,core,reference_prior,,0,2,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.029796348690986633,-0.0015954971313476562,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_reference_prior.csv
UO,42,core,reference_prior,,0,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.10750884282588959,-0.06258046627044678,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_reference_prior.csv
UO,42,core,reference_prior,,2,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.07771249413490296,-0.056083083152770996,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_reference_prior.csv
UO,42,core,response,0,,,A,,squared probability L2 norm,0.0516238191484008,0.044931698590517044,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,b,,probability inner product,0.0073531662947498265,0.011245619505643845,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,sqrt_A,,probability L2 norm,0.2168080339502103,0.21197098417545207,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,0.06071478275798579,0.056127042004777555,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_p0_squared_norm,,squared probability L2 norm,7.673261025556929e-14,5.007420259689477e-14,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_q_squared_norm,,squared probability L2 norm,4.5447784921615054e-07,2.8861764178600424e-07,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_v_squared_norm,,squared probability L2 norm,4.544856069667036e-07,2.8861819600933813e-07,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,4.395297310111346e-09,2.546585164964199e-09,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_p0_mean_vector,1,signed probability; frozen class-order index,-1.3206154108047485e-09,0.0,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_p0_mean_vector,2,signed probability; frozen class-order index,1.5795230865478515e-09,0.0,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_q_mean_vector,0,signed probability; frozen class-order index,-1.3890012924093754e-05,-1.161498948931694e-05,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_q_mean_vector,1,signed probability; frozen class-order index,2.5026511400938033e-05,1.8887221813201904e-05,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_q_mean_vector,2,signed probability; frozen class-order index,-1.1136163026094436e-05,-7.990747690200806e-06,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_v_mean_vector,0,signed probability; frozen class-order index,-1.389443059451878e-05,-1.1625932529568672e-05,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
UO,42,core,response,0,,,delta_v_mean_vector,1,signed probability; frozen class-order index,2.5027815252542496e-05,1.887790858745575e-05,1000,0,1000,recorded,absolute,candidate,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_42/training_responses.csv
