arm,seed,role,branch,feature_dim,input_weight_parameters,metric,unit,mean,median,n,n_missing,n_batches,sampled_window_visits,measurement_status,derivation,summary_scope,artifact
UO,123,core,reference,36,108,median_unscaled_norm,native feature units,0.7003394519984723,0.6749495342373848,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,reference,36,108,input_weight_gradient_norm,loss per native parameter coordinate,0.05729829217866063,0.05303614027798176,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,reference,36,108,raw_input_weight_norm,native weight coordinates,1.7891706027016043,1.9101916551589966,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,reference,36,108,effective_input_weight_norm,native weight coordinates,1.7891706027016043,1.9101916551589966,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,reference,36,108,effective_output_weight_norm,native weight coordinates,2.23978398668766,2.3762274980545044,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,envelope,8,24,mean_scaled_squared_norm,scaled feature units squared,0.001308436535007786,0.0011452738544903696,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,envelope,8,24,mean_unscaled_squared_norm,native feature units squared,0.010467492280062288,0.009162190835922956,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,envelope,8,24,median_scaled_norm,scaled feature units,0.025668140217661856,0.02475723996758461,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,envelope,8,24,median_unscaled_norm,native feature units,0.07260046403342338,0.07002404905816681,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,envelope,8,24,input_weight_gradient_norm,loss per native parameter coordinate,0.011084111519507132,0.010039625689387321,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,envelope,8,24,raw_input_weight_norm,native weight coordinates,0.6282751674950123,0.6497987806797028,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,envelope,8,24,effective_input_weight_norm,native weight coordinates,0.6282751674950123,0.6497987806797028,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,envelope,8,24,effective_output_weight_norm,native weight coordinates,2.23978398668766,2.3762274980545044,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_short,64,192,mean_scaled_squared_norm,scaled feature units squared,10.557001826286315,10.696016788482666,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_short,64,192,mean_unscaled_squared_norm,native feature units squared,675.6481168823242,684.5450744628906,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_short,64,192,median_scaled_norm,scaled feature units,3.296707934856415,3.312204122543335,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_short,64,192,median_unscaled_norm,native feature units,26.37366347885132,26.49763298034668,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_short,64,192,input_weight_gradient_norm,loss per native parameter coordinate,1.247810021609068,1.1622518301010132,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_short,64,192,raw_input_weight_norm,native weight coordinates,0.5631595798581839,0.5939114093780518,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_short,64,192,effective_input_weight_norm,native weight coordinates,0.5631595798581839,0.5939114093780518,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_short,64,192,effective_output_weight_norm,native weight coordinates,2.23978398668766,2.3762274980545044,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,morlet,32,96,mean_scaled_squared_norm,scaled feature units squared,7.4996230082511905,7.552152156829834,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,morlet,32,96,mean_unscaled_squared_norm,native feature units squared,239.9879362640381,241.6688690185547,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,morlet,32,96,median_scaled_norm,scaled feature units,2.7576455357074736,2.773860216140747,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,morlet,32,96,median_unscaled_norm,native feature units,15.599598867260514,15.691322951173639,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,morlet,32,96,input_weight_gradient_norm,loss per native parameter coordinate,1.077328450500965,1.0097717642784119,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,morlet,32,96,raw_input_weight_norm,native weight coordinates,0.38894684268534185,0.4118473082780838,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,morlet,32,96,effective_input_weight_norm,native weight coordinates,0.38894684268534185,0.4118473082780838,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,morlet,32,96,effective_output_weight_norm,native weight coordinates,2.23978398668766,2.3762274980545044,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_long,64,192,mean_scaled_squared_norm,scaled feature units squared,9.728675252914428,9.847698211669922,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_long,64,192,mean_unscaled_squared_norm,native feature units squared,622.6352161865234,630.252685546875,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
UO,123,core,stft_long,64,192,median_scaled_norm,scaled feature units,3.171041420698166,3.1943639516830444,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/UO/seed_123/training_features.csv
